null,mode,stage,wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier,sub_wave
null,Normal,22,3,BasketZombie,1,SCATTER,6.55,6.55,2
null,Normal,22,4,ZombieMan,1,SCATTER,8.45,8.45,1
null,Normal,22,4,ZombieMan,1,SCATTER,8.45,8.45,2
null,Normal,22,4,NeighborZombie,1,SCATTER,8.45,8.45,1
null,Normal,22,4,NeighborZombie,2,SCATTER,8.45,8.45,2
null,Normal,22,4,BasketZombie,1,SCATTER,8.45,8.45,1
null,Normal,22,4,BasketZombie,2,SCATTER,8.45,8.45,2
null,Normal,22,4,AxSkullZombie,1,LINE_CENTER,8.45,8.45,1
null,Normal,22,4,AxSkullZombie,1,LINE_CENTER,8.45,8.45,2
null,Normal,22,5,NeighborZombie,1,SCATTER,10.35,10.35,1
null,Normal,22,5,NeighborZombie,2,SCATTER,10.35,10.35,2
null,Normal,22,5,BasketZombie,1,SCATTER,10.35,10.35,1
null,Normal,22,5,BasketZombie,2,SCATTER,10.35,10.35,2
null,Normal,22,5,AxSkullZombie,1,LINE_CENTER,10.35,10.35,1
null,Normal,22,5,AxSkullZombie,1,LINE_CENTER,10.35,10.35,2
null,Normal,22,5,ZombieBoss,1,LINE_LEFT,10.35,10.35,2
null,Normal,22,6,ZombieMan,1,SCATTER,12.25,12.25,2
null,Normal,22,6,NeighborZombie,2,SCATTER,12.25,12.25,1
null,Normal,22,6,NeighborZombie,2,SCATTER,12.25,12.25,2
null,Normal,22,6,BasketZombie,2,SCATTER,12.25,12.25,1
null,Normal,22,6,BasketZombie,2,SCATTER,12.25,12.25,2
null,Normal,22,6,AxSkullZombie,1,LINE_CENTER,12.25,12.25,1
null,Normal,22,6,AxSkullZombie,1,LINE_CENTER,12.25,12.25,2
null,Normal,22,7,NeighborZombie,2,SCATTER,14.15,14.15,1
null,Normal,22,7,NeighborZombie,2,SCATTER,14.15,14.15,2
null,Normal,22,7,BasketZombie,2,SCATTER,14.15,14.15,1
null,Normal,22,7,BasketZombie,2,SCATTER,14.15,14.15,2
null,Normal,22,7,AxSkullZombie,1,LINE_CENTER,14.15,14.15,1
null,Normal,22,7,AxSkullZombie,2,LINE_CENTER,14.15,14.15,2
null,Normal,22,7,NativeZombie,1,LINE_LEFT,14.15,14.15,1
null,Normal,22,7,NativeZombie,1,LINE_LEFT,14.15,14.15,2
null,Normal,22,8,NeighborZombie,2,SCATTER,16.05,16.05,1
null,Normal,22,8,NeighborZombie,2,SCATTER,16.05,16.05,2
null,Normal,22,8,BasketZombie,2,SCATTER,16.05,16.05,1
null,Normal,22,8,BasketZombie,2,SCATTER,16.05,16.05,2
null,Normal,22,8,AxSkullZombie,1,LINE_CENTER,16.05,16.05,1
null,Normal,22,8,AxSkullZombie,2,LINE_CENTER,16.05,16.05,2
null,Normal,22,8,NativeZombie,1,LINE_LEFT,16.05,16.05,1
null,Normal,22,8,NativeZombie,1,LINE_LEFT,16.05,16.05,2
null,Normal,22,9,NeighborZombie,2,SCATTER,17.95,17.95,1
null,Normal,22,9,NeighborZombie,3,SCATTER,17.95,17.95,2
null,Normal,22,9,BasketZombie,2,SCATTER,17.95,17.95,1
null,Normal,22,9,BasketZombie,3,SCATTER,17.95,17.95,2
null,Normal,22,9,AxSkullZombie,2,LINE_CENTER,17.95,17.95,1
null,Normal,22,9,AxSkullZombie,2,LINE_CENTER,17.95,17.95,2
null,Normal,22,9,NativeZombie,1,LINE_LEFT,17.95,17.95,1
null,Normal,22,9,NativeZombie,1,LINE_LEFT,17.95,17.95,2
null,Normal,22,10,NeighborZombie,2,SCATTER,19.85,19.85,1
null,Normal,22,10,NeighborZombie,3,SCATTER,19.85,19.85,2
null,Normal,22,10,BasketZombie,2,SCATTER,19.85,19.85,1
null,Normal,22,10,BasketZombie,3,SCATTER,19.85,19.85,2
null,Normal,22,10,AxSkullZombie,2,LINE_CENTER,19.85,19.85,1
null,Normal,22,10,AxSkullZombie,2,LINE_CENTER,19.85,19.85,2
null,Normal,22,10,NativeZombie,1,LINE_LEFT,19.85,19.85,1
null,Normal,22,10,NativeZombie,2,LINE_LEFT,19.85,19.85,2
null,Normal,22,10,ZombieBoss,1,LINE_LEFT,19.85,19.85,2
null,Normal,23,1,ZombieMan,2,SCATTER,2.85,2.85,1
null,Normal,23,1,ZombieMan,3,SCATTER,2.85,2.85,2
null,Normal,23,1,BasketZombie,1,SCATTER,2.85,2.85,1
null,Normal,23,1,BasketZombie,1,SCATTER,2.85,2.85,2
null,Normal,23,1,NeighborZombie,1,SCATTER,2.85,2.85,1
null,Normal,23,1,NeighborZombie,1,SCATTER,2.85,2.85,2
null,Normal,23,2,ZombieMan,2,SCATTER,4.76,4.76,1
null,Normal,23,2,ZombieMan,4,SCATTER,4.76,4.76,2
null,Normal,23,2,BasketZombie,1,SCATTER,4.76,4.76,1
null,Normal,23,2,BasketZombie,1,SCATTER,4.76,4.76,2
null,Normal,23,2,NeighborZombie,1,SCATTER,4.76,4.76,1
null,Normal,23,2,NeighborZombie,1,SCATTER,4.76,4.76,2
null,Normal,23,3,ZombieMan,3,SCATTER,6.67,6.67,1
null,Normal,23,3,ZombieMan,5,SCATTER,6.67,6.67,2
null,Normal,23,3,BasketZombie,1,SCATTER,6.67,6.67,1
null,Normal,23,3,BasketZombie,1,SCATTER,6.67,6.67,2
null,Normal,23,3,NeighborZombie,1,SCATTER,6.67,6.67,1
null,Normal,23,3,NeighborZombie,1,SCATTER,6.67,6.67,2
null,Normal,23,4,ZombieMan,2,SCATTER,8.58,8.58,1
null,Normal,23,4,ZombieMan,3,SCATTER,8.58,8.58,2
null,Normal,23,4,BasketZombie,1,SCATTER,8.58,8.58,1
null,Normal,23,4,BasketZombie,2,SCATTER,8.58,8.58,2
null,Normal,23,4,NeighborZombie,1,SCATTER,8.58,8.58,1
null,Normal,23,4,NeighborZombie,2,SCATTER,8.58,8.58,2
null,Normal,23,5,BasketZombie,1,SCATTER,10.49,10.49,1
null,Normal,23,5,BasketZombie,2,SCATTER,10.49,10.49,2
null,Normal,23,5,NeighborZombie,1,SCATTER,10.49,10.49,1
null,Normal,23,5,NeighborZombie,2,SCATTER,10.49,10.49,2
null,Normal,23,5,WarriorZombie,1,LINE_CENTER,10.49,10.49,1
null,Normal,23,5,WarriorZombie,1,LINE_CENTER,10.49,10.49,2
null,Normal,23,5,ZombieBoss,1,LINE_LEFT,10.49,10.49,2
null,Normal,23,6,BasketZombie,2,SCATTER,12.4,12.4,1
null,Normal,23,6,BasketZombie,2,SCATTER,12.4,12.4,2
null,Normal,23,6,NeighborZombie,2,SCATTER,12.4,12.4,1
null,Normal,23,6,NeighborZombie,2,SCATTER,12.4,12.4,2
null,Normal,23,6,WarriorZombie,1,LINE_CENTER,12.4,12.4,1
null,Normal,23,6,WarriorZombie,1,LINE_CENTER,12.4,12.4,2
null,Normal,23,7,ZombieMan,1,SCATTER,14.31,14.31,2
null,Normal,23,7,BasketZombie,2,SCATTER,14.31,14.31,1
null,Normal,23,7,BasketZombie,2,SCATTER,14.31,14.31,2
null,Normal,23,7,NeighborZombie,2,SCATTER,14.31,14.31,1
null,Normal,23,7,NeighborZombie,2,SCATTER,14.31,14.31,2
null,Normal,23,7,WarriorZombie,1,LINE_CENTER,14.31,14.31,1
null,Normal,23,7,WarriorZombie,1,LINE_CENTER,14.31,14.31,2
null,Normal,23,8,BasketZombie,2,SCATTER,16.23,16.23,1
null,Normal,23,8,BasketZombie,2,SCATTER,16.23,16.23,2
null,Normal,23,8,NeighborZombie,2,SCATTER,16.23,16.23,1
null,Normal,23,8,NeighborZombie,2,SCATTER,16.23,16.23,2
null,Normal,23,8,WarriorZombie,1,LINE_CENTER,16.23,16.23,1
null,Normal,23,8,WarriorZombie,2,LINE_CENTER,16.23,16.23,2
null,Normal,23,9,BasketZombie,2,SCATTER,18.14,18.14,1
null,Normal,23,9,BasketZombie,3,SCATTER,18.14,18.14,2
null,Normal,23,9,NeighborZombie,2,SCATTER,18.14,18.14,1
null,Normal,23,9,NeighborZombie,3,SCATTER,18.14,18.14,2
null,Normal,23,9,WarriorZombie,1,LINE_CENTER,18.14,18.14,1
null,Normal,23,9,WarriorZombie,2,LINE_CENTER,18.14,18.14,2
null,Normal,23,10,BasketZombie,2,SCATTER,20.05,20.05,1
null,Normal,23,10,BasketZombie,3,SCATTER,20.05,20.05,2
null,Normal,23,10,NeighborZombie,2,SCATTER,20.05,20.05,1
null,Normal,23,10,NeighborZombie,3,SCATTER,20.05,20.05,2
null,Normal,23,10,WarriorZombie,2,LINE_CENTER,20.05,20.05,1
null,Normal,23,10,WarriorZombie,2,LINE_CENTER,20.05,20.05,2
null,Normal,23,10,MaceZombie,1,LINE_LEFT,20.05,20.05,1
null,Normal,23,10,MaceZombie,1,LINE_LEFT,20.05,20.05,2
null,Normal,23,10,WorkerZombie,1,LINE_LEFT,20.05,20.05,2
null,Normal,23,11,BasketZombie,2,SCATTER,21.96,21.96,1
null,Normal,23,11,BasketZombie,4,SCATTER,21.96,21.96,2
null,Normal,23,11,NeighborZombie,2,SCATTER,21.96,21.96,1
null,Normal,23,11,NeighborZombie,4,SCATTER,21.96,21.96,2
null,Normal,23,11,WarriorZombie,2,LINE_CENTER,21.96,21.96,1
null,Normal,23,11,WarriorZombie,2,LINE_CENTER,21.96,21.96,2
null,Normal,23,11,MaceZombie,1,LINE_LEFT,21.96,21.96,1
null,Normal,23,11,MaceZombie,1,LINE_LEFT,21.96,21.96,2
null,Normal,23,12,BasketZombie,2,SCATTER,23.87,23.87,1
null,Normal,23,12,BasketZombie,4,SCATTER,23.87,23.87,2
null,Normal,23,12,NeighborZombie,2,SCATTER,23.87,23.87,1
null,Normal,23,12,NeighborZombie,4,SCATTER,23.87,23.87,2
null,Normal,23,12,WarriorZombie,2,LINE_CENTER,23.87,23.87,1
null,Normal,23,12,WarriorZombie,2,LINE_CENTER,23.87,23.87,2
null,Normal,23,12,MaceZombie,1,LINE_LEFT,23.87,23.87,1
null,Normal,23,12,MaceZombie,1,LINE_LEFT,23.87,23.87,2
null,Normal,23,13,BasketZombie,2,SCATTER,25.78,25.78,1
null,Normal,23,13,BasketZombie,4,SCATTER,25.78,25.78,2
null,Normal,23,13,NeighborZombie,2,SCATTER,25.78,25.78,1
null,Normal,23,13,NeighborZombie,4,SCATTER,25.78,25.78,2
null,Normal,23,13,WarriorZombie,2,LINE_CENTER,25.78,25.78,1
null,Normal,23,13,WarriorZombie,3,LINE_CENTER,25.78,25.78,2
null,Normal,23,13,MaceZombie,1,LINE_LEFT,25.78,25.78,1
null,Normal,23,13,MaceZombie,2,LINE_LEFT,25.78,25.78,2
null,Normal,23,14,BasketZombie,3,SCATTER,27.69,27.69,1
null,Normal,23,14,BasketZombie,4,SCATTER,27.69,27.69,2
null,Normal,23,14,NeighborZombie,3,SCATTER,27.69,27.69,1
null,Normal,23,14,NeighborZombie,4,SCATTER,27.69,27.69,2
null,Normal,23,14,WarriorZombie,2,LINE_CENTER,27.69,27.69,1
null,Normal,23,14,WarriorZombie,3,LINE_CENTER,27.69,27.69,2
null,Normal,23,14,MaceZombie,1,LINE_LEFT,27.69,27.69,1
null,Normal,23,14,MaceZombie,2,LINE_LEFT,27.69,27.69,2
null,Normal,23,15,BasketZombie,3,SCATTER,29.6,29.6,1
null,Normal,23,15,BasketZombie,4,SCATTER,29.6,29.6,2
null,Normal,23,15,NeighborZombie,3,SCATTER,29.6,29.6,1
null,Normal,23,15,NeighborZombie,4,SCATTER,29.6,29.6,2
null,Normal,23,15,WarriorZombie,2,LINE_CENTER,29.6,29.6,1
null,Normal,23,15,WarriorZombie,4,LINE_CENTER,29.6,29.6,2
null,Normal,23,15,MaceZombie,2,LINE_LEFT,29.6,29.6,1
null,Normal,23,15,MaceZombie,2,LINE_LEFT,29.6,29.6,2
null,Normal,23,15,BatSkullZombie,1,LINE_LEFT,29.6,29.6,2
null,Normal,24,1,ZombieMan,2,SCATTER,2.95,2.95,1
null,Normal,24,1,ZombieMan,3,SCATTER,2.95,2.95,2
null,Normal,24,1,NeighborZombie,1,SCATTER,2.95,2.95,1
null,Normal,24,1,NeighborZombie,1,SCATTER,2.95,2.95,2
null,Normal,24,1,BasketZombie,1,SCATTER,2.95,2.95,1
null,Normal,24,1,BasketZombie,1,SCATTER,2.95,2.95,2
null,Normal,24,2,ZombieMan,2,SCATTER,4.94,4.94,1
null,Normal,24,2,ZombieMan,4,SCATTER,4.94,4.94,2
null,Normal,24,2,NeighborZombie,1,SCATTER,4.94,4.94,1
null,Normal,24,2,NeighborZombie,1,SCATTER,4.94,4.94,2
null,Normal,24,2,BasketZombie,1,SCATTER,4.94,4.94,1
null,Normal,24,2,BasketZombie,1,SCATTER,4.94,4.94,2
null,Normal,24,3,ZombieMan,3,SCATTER,6.93,6.93,1
null,Normal,24,3,ZombieMan,5,SCATTER,6.93,6.93,2
null,Normal,24,3,NeighborZombie,1,SCATTER,6.93,6.93,1
null,Normal,24,3,NeighborZombie,1,SCATTER,6.93,6.93,2
null,Normal,24,3,BasketZombie,1,SCATTER,6.93,6.93,1
null,Normal,24,3,BasketZombie,1,SCATTER,6.93,6.93,2
null,Normal,24,4,ZombieMan,2,SCATTER,8.92,8.92,1
null,Normal,24,4,ZombieMan,3,SCATTER,8.92,8.92,2
null,Normal,24,4,NeighborZombie,1,SCATTER,8.92,8.92,1
null,Normal,24,4,NeighborZombie,2,SCATTER,8.92,8.92,2
null,Normal,24,4,BasketZombie,1,SCATTER,8.92,8.92,1
null,Normal,24,4,BasketZombie,2,SCATTER,8.92,8.92,2
null,Normal,24,5,NeighborZombie,1,SCATTER,10.91,10.91,1
null,Normal,24,5,NeighborZombie,2,SCATTER,10.91,10.91,2
null,Normal,24,5,BasketZombie,1,SCATTER,10.91,10.91,1
null,Normal,24,5,BasketZombie,2,SCATTER,10.91,10.91,2
null,Normal,24,5,AdvandMagZombie,1,LINE_LEFT,10.91,10.91,1
null,Normal,24,5,AdvandMagZombie,1,LINE_LEFT,10.91,10.91,2
null,Normal,24,5,ZombieBoss,1,LINE_LEFT,10.91,10.91,2
null,Normal,24,6,NeighborZombie,2,SCATTER,12.9,12.9,1
null,Normal,24,6,NeighborZombie,2,SCATTER,12.9,12.9,2
null,Normal,24,6,BasketZombie,2,SCATTER,12.9,12.9,1
null,Normal,24,6,BasketZombie,2,SCATTER,12.9,12.9,2
null,Normal,24,6,AdvandMagZombie,1,LINE_LEFT,12.9,12.9,1
null,Normal,24,6,AdvandMagZombie,1,LINE_LEFT,12.9,12.9,2
null,Normal,24,7,NeighborZombie,2,SCATTER,14.89,14.89,1
null,Normal,24,7,NeighborZombie,2,SCATTER,14.89,14.89,2
null,Normal,24,7,BasketZombie,2,SCATTER,14.89,14.89,1
null,Normal,24,7,BasketZombie,2,SCATTER,14.89,14.89,2
null,Normal,24,7,AdvandMagZombie,1,LINE_LEFT,14.89,14.89,1
null,Normal,24,7,AdvandMagZombie,1,LINE_LEFT,14.89,14.89,2
null,Normal,24,8,NeighborZombie,2,SCATTER,16.88,16.88,1
null,Normal,24,8,NeighborZombie,2,SCATTER,16.88,16.88,2
null,Normal,24,8,BasketZombie,2,SCATTER,16.88,16.88,1
null,Normal,24,8,BasketZombie,2,SCATTER,16.88,16.88,2
null,Normal,24,8,AdvandMagZombie,1,LINE_LEFT,16.88,16.88,1
null,Normal,24,8,AdvandMagZombie,2,LINE_LEFT,16.88,16.88,2
null,Normal,24,9,NeighborZombie,2,SCATTER,18.86,18.86,1
null,Normal,24,9,NeighborZombie,3,SCATTER,18.86,18.86,2
null,Normal,24,9,BasketZombie,2,SCATTER,18.86,18.86,1
null,Normal,24,9,BasketZombie,3,SCATTER,18.86,18.86,2
null,Normal,24,9,AdvandMagZombie,1,LINE_LEFT,18.86,18.86,1
null,Normal,24,9,AdvandMagZombie,2,LINE_LEFT,18.86,18.86,2
null,Normal,24,10,NeighborZombie,2,SCATTER,20.85,20.85,1
null,Normal,24,10,NeighborZombie,3,SCATTER,20.85,20.85,2
null,Normal,24,10,BasketZombie,2,SCATTER,20.85,20.85,1
null,Normal,24,10,BasketZombie,3,SCATTER,20.85,20.85,2
null,Normal,24,10,AdvandMagZombie,2,LINE_LEFT,20.85,20.85,1
null,Normal,24,10,AdvandMagZombie,2,LINE_LEFT,20.85,20.85,2
null,Normal,24,10,WarriorTwoZombie,1,LINE_CENTER,20.85,20.85,1
null,Normal,24,10,WarriorTwoZombie,1,LINE_CENTER,20.85,20.85,2
null,Normal,24,10,AdvandMagBossZombie,1,LINE_LEFT,20.85,20.85,2
null,Normal,24,11,NeighborZombie,2,SCATTER,22.84,22.84,1
null,Normal,24,11,NeighborZombie,4,SCATTER,22.84,22.84,2
null,Normal,24,11,BasketZombie,2,SCATTER,22.84,22.84,1
null,Normal,24,11,BasketZombie,4,SCATTER,22.84,22.84,2
null,Normal,24,11,AdvandMagZombie,2,LINE_LEFT,22.84,22.84,1
null,Normal,24,11,AdvandMagZombie,2,LINE_LEFT,22.84,22.84,2
null,Normal,24,11,WarriorTwoZombie,1,LINE_CENTER,22.84,22.84,1
null,Normal,24,11,WarriorTwoZombie,1,LINE_CENTER,22.84,22.84,2
null,Normal,24,12,NeighborZombie,2,SCATTER,24.83,24.83,1
null,Normal,24,12,NeighborZombie,4,SCATTER,24.83,24.83,2
null,Normal,24,12,BasketZombie,2,SCATTER,24.83,24.83,1
null,Normal,24,12,BasketZombie,4,SCATTER,24.83,24.83,2
null,Normal,24,12,AdvandMagZombie,2,LINE_LEFT,24.83,24.83,1
null,Normal,24,12,AdvandMagZombie,2,LINE_LEFT,24.83,24.83,2
null,Normal,24,12,WarriorTwoZombie,1,LINE_CENTER,24.83,24.83,1
null,Normal,24,12,WarriorTwoZombie,1,LINE_CENTER,24.83,24.83,2
null,Normal,24,13,NeighborZombie,2,SCATTER,26.82,26.82,1
null,Normal,24,13,NeighborZombie,4,SCATTER,26.82,26.82,2
null,Normal,24,13,BasketZombie,2,SCATTER,26.82,26.82,1
null,Normal,24,13,BasketZombie,4,SCATTER,26.82,26.82,2
null,Normal,24,13,AdvandMagZombie,2,LINE_LEFT,26.82,26.82,1
null,Normal,24,13,AdvandMagZombie,3,LINE_LEFT,26.82,26.82,2
null,Normal,24,13,WarriorTwoZombie,1,LINE_CENTER,26.82,26.82,1
null,Normal,24,13,WarriorTwoZombie,2,LINE_CENTER,26.82,26.82,2
null,Normal,24,14,NeighborZombie,3,SCATTER,28.81,28.81,1
null,Normal,24,14,NeighborZombie,4,SCATTER,28.81,28.81,2
null,Normal,24,14,BasketZombie,3,SCATTER,28.81,28.81,1
null,Normal,24,14,BasketZombie,4,SCATTER,28.81,28.81,2
null,Normal,24,14,AdvandMagZombie,2,LINE_LEFT,28.81,28.81,1
null,Normal,24,14,AdvandMagZombie,3,LINE_LEFT,28.81,28.81,2
null,Normal,24,14,WarriorTwoZombie,1,LINE_CENTER,28.81,28.81,1
null,Normal,24,14,WarriorTwoZombie,2,LINE_CENTER,28.81,28.81,2
null,Normal,24,15,NeighborZombie,3,SCATTER,30.8,30.8,1
null,Normal,24,15,NeighborZombie,4,SCATTER,30.8,30.8,2
null,Normal,24,15,BasketZombie,3,SCATTER,30.8,30.8,1
null,Normal,24,15,BasketZombie,4,SCATTER,30.8,30.8,2
null,Normal,24,15,AdvandMagZombie,2,LINE_LEFT,30.8,30.8,1
null,Normal,24,15,AdvandMagZombie,4,LINE_LEFT,30.8,30.8,2
null,Normal,24,15,WarriorTwoZombie,2,LINE_CENTER,30.8,30.8,1
null,Normal,24,15,WarriorTwoZombie,2,LINE_CENTER,30.8,30.8,2
null,Normal,24,15,BatSkullZombie,1,LINE_LEFT,30.8,30.8,2
null,Normal,25,1,ZombieMan,2,SCATTER,3.05,3.05,1
null,Normal,25,1,ZombieMan,3,SCATTER,3.05,3.05,2
null,Normal,25,1,BasketZombie,1,SCATTER,3.05,3.05,1
null,Normal,25,1,BasketZombie,1,SCATTER,3.05,3.05,2
null,Normal,25,1,NeighborZombie,1,SCATTER,3.05,3.05,1
null,Normal,25,1,NeighborZombie,1,SCATTER,3.05,3.05,2
null,Normal,25,2,ZombieMan,2,SCATTER,5.08,5.08,1
null,Normal,25,2,ZombieMan,4,SCATTER,5.08,5.08,2
null,Normal,25,2,BasketZombie,1,SCATTER,5.08,5.08,1
null,Normal,25,2,BasketZombie,1,SCATTER,5.08,5.08,2
null,Normal,25,2,NeighborZombie,1,SCATTER,5.08,5.08,1
null,Normal,25,2,NeighborZombie,1,SCATTER,5.08,5.08,2
null,Normal,25,3,ZombieMan,3,SCATTER,7.11,7.11,1
null,Normal,25,3,ZombieMan,5,SCATTER,7.11,7.11,2
null,Normal,25,3,BasketZombie,1,SCATTER,7.11,7.11,1
null,Normal,25,3,BasketZombie,1,SCATTER,7.11,7.11,2
null,Normal,25,3,NeighborZombie,1,SCATTER,7.11,7.11,1
null,Normal,25,3,NeighborZombie,1,SCATTER,7.11,7.11,2
null,Normal,25,4,ZombieMan,2,SCATTER,9.14,9.14,1
null,Normal,25,4,ZombieMan,3,SCATTER,9.14,9.14,2
null,Normal,25,4,BasketZombie,1,SCATTER,9.14,9.14,1
null,Normal,25,4,BasketZombie,2,SCATTER,9.14,9.14,2
null,Normal,25,4,NeighborZombie,1,SCATTER,9.14,9.14,1
null,Normal,25,4,NeighborZombie,2,SCATTER,9.14,9.14,2
null,Normal,25,5,ZombieMan,1,SCATTER,11.18,11.18,1
null,Normal,25,5,ZombieMan,2,SCATTER,11.18,11.18,2
null,Normal,25,5,BasketZombie,1,SCATTER,11.18,11.18,1
null,Normal,25,5,BasketZombie,2,SCATTER,11.18,11.18,2
null,Normal,25,5,NeighborZombie,1,SCATTER,11.18,11.18,1
null,Normal,25,5,NeighborZombie,2,SCATTER,11.18,11.18,2
null,Normal,25,5,ZombieBoss,1,LINE_LEFT,11.18,11.18,2
null,Normal,25,6,ZombieMan,1,SCATTER,13.21,13.21,2
null,Normal,25,6,BasketZombie,2,SCATTER,13.21,13.21,1
null,Normal,25,6,BasketZombie,2,SCATTER,13.21,13.21,2
null,Normal,25,6,NeighborZombie,2,SCATTER,13.21,13.21,1
null,Normal,25,6,NeighborZombie,2,SCATTER,13.21,13.21,2
null,Normal,25,6,AdvArmoredZombie,1,LINE_CENTER,13.21,13.21,1
null,Normal,25,6,AdvArmoredZombie,1,LINE_CENTER,13.21,13.21,2
null,Normal,25,7,ZombieMan,1,SCATTER,15.24,15.24,1
null,Normal,25,7,ZombieMan,2,SCATTER,15.24,15.24,2
null,Normal,25,7,BasketZombie,2,SCATTER,15.24,15.24,1
null,Normal,25,7,BasketZombie,2,SCATTER,15.24,15.24,2
null,Normal,25,7,NeighborZombie,2,SCATTER,15.24,15.24,1
null,Normal,25,7,NeighborZombie,2,SCATTER,15.24,15.24,2
null,Normal,25,7,AdvArmoredZombie,1,LINE_CENTER,15.24,15.24,1
null,Normal,25,7,AdvArmoredZombie,1,LINE_CENTER,15.24,15.24,2
null,Normal,25,8,ZombieMan,2,SCATTER,17.27,17.27,1
null,Normal,25,8,ZombieMan,2,SCATTER,17.27,17.27,2
null,Normal,25,8,BasketZombie,2,SCATTER,17.27,17.27,1
null,Normal,25,8,BasketZombie,2,SCATTER,17.27,17.27,2
null,Normal,25,8,NeighborZombie,2,SCATTER,17.27,17.27,1
null,Normal,25,8,NeighborZombie,2,SCATTER,17.27,17.27,2
null,Normal,25,8,AdvArmoredZombie,1,LINE_CENTER,17.27,17.27,1
null,Normal,25,8,AdvArmoredZombie,1,LINE_CENTER,17.27,17.27,2
null,Normal,25,9,BasketZombie,2,SCATTER,19.3,19.3,1
null,Normal,25,9,BasketZombie,3,SCATTER,19.3,19.3,2
null,Normal,25,9,NeighborZombie,2,SCATTER,19.3,19.3,1
null,Normal,25,9,NeighborZombie,3,SCATTER,19.3,19.3,2
null,Normal,25,9,AdvArmoredZombie,1,LINE_CENTER,19.3,19.3,1
null,Normal,25,9,AdvArmoredZombie,2,LINE_CENTER,19.3,19.3,2
null,Normal,25,10,BasketZombie,2,SCATTER,21.33,21.33,1
null,Normal,25,10,BasketZombie,3,SCATTER,21.33,21.33,2
null,Normal,25,10,NeighborZombie,2,SCATTER,21.33,21.33,1
null,Normal,25,10,NeighborZombie,3,SCATTER,21.33,21.33,2
null,Normal,25,10,AdvArmoredZombie,1,LINE_CENTER,21.33,21.33,1
null,Normal,25,10,AdvArmoredZombie,2,LINE_CENTER,21.33,21.33,2
null,Normal,25,10,HighArmoredBossZombie,1,LINE_LEFT,21.33,21.33,2
null,Normal,25,11,BasketZombie,2,SCATTER,23.37,23.37,1
null,Normal,25,11,BasketZombie,4,SCATTER,23.37,23.37,2
null,Normal,25,11,NeighborZombie,2,SCATTER,23.37,23.37,1
null,Normal,25,11,NeighborZombie,4,SCATTER,23.37,23.37,2
null,Normal,25,11,AdvArmoredZombie,2,LINE_CENTER,23.37,23.37,1
null,Normal,25,11,AdvArmoredZombie,2,LINE_CENTER,23.37,23.37,2
null,Normal,25,11,AdvSupZombie,1,LINE_LEFT,23.37,23.37,1
null,Normal,25,11,AdvSupZombie,1,LINE_LEFT,23.37,23.37,2
null,Normal,25,12,BasketZombie,2,SCATTER,25.4,25.4,1
null,Normal,25,12,BasketZombie,4,SCATTER,25.4,25.4,2
null,Normal,25,12,NeighborZombie,2,SCATTER,25.4,25.4,1
null,Normal,25,12,NeighborZombie,4,SCATTER,25.4,25.4,2
null,Normal,25,12,AdvArmoredZombie,2,LINE_CENTER,25.4,25.4,1
null,Normal,25,12,AdvArmoredZombie,2,LINE_CENTER,25.4,25.4,2
null,Normal,25,12,AdvSupZombie,1,LINE_LEFT,25.4,25.4,1
null,Normal,25,12,AdvSupZombie,1,LINE_LEFT,25.4,25.4,2
null,Normal,25,13,BasketZombie,2,SCATTER,27.43,27.43,1
null,Normal,25,13,BasketZombie,4,SCATTER,27.43,27.43,2
null,Normal,25,13,NeighborZombie,2,SCATTER,27.43,27.43,1
null,Normal,25,13,NeighborZombie,4,SCATTER,27.43,27.43,2
null,Normal,25,13,AdvArmoredZombie,2,LINE_CENTER,27.43,27.43,1
null,Normal,25,13,AdvArmoredZombie,2,LINE_CENTER,27.43,27.43,2
null,Normal,25,13,AdvSupZombie,1,LINE_LEFT,27.43,27.43,1
null,Normal,25,13,AdvSupZombie,1,LINE_LEFT,27.43,27.43,2
null,Normal,25,14,BasketZombie,3,SCATTER,29.46,29.46,1
null,Normal,25,14,BasketZombie,4,SCATTER,29.46,29.46,2
null,Normal,25,14,NeighborZombie,3,SCATTER,29.46,29.46,1
null,Normal,25,14,NeighborZombie,4,SCATTER,29.46,29.46,2
null,Normal,25,14,AdvArmoredZombie,2,LINE_CENTER,29.46,29.46,1
null,Normal,25,14,AdvArmoredZombie,3,LINE_CENTER,29.46,29.46,2
null,Normal,25,14,AdvSupZombie,1,LINE_LEFT,29.46,29.46,1
null,Normal,25,14,AdvSupZombie,2,LINE_LEFT,29.46,29.46,2
null,Normal,25,15,BasketZombie,3,SCATTER,31.49,31.49,1
null,Normal,25,15,BasketZombie,4,SCATTER,31.49,31.49,2
null,Normal,25,15,NeighborZombie,3,SCATTER,31.49,31.49,1
null,Normal,25,15,NeighborZombie,4,SCATTER,31.49,31.49,2
null,Normal,25,15,AdvArmoredZombie,2,LINE_CENTER,31.49,31.49,1
null,Normal,25,15,AdvArmoredZombie,3,LINE_CENTER,31.49,31.49,2
null,Normal,25,15,AdvSupZombie,1,LINE_LEFT,31.49,31.49,1
null,Normal,25,15,AdvSupZombie,2,LINE_LEFT,31.49,31.49,2
null,Normal,25,15,BatSkullZombie,1,LINE_LEFT,31.49,31.49,2
null,Normal,25,16,BasketZombie,3,SCATTER,33.52,33.52,1
