wave_group,wave,sub_wave,enemy_type,count,formation_type,hp_multiplier,attack_multiplier
CH05_LATE_W15,2,2,AdvArmoredZombie,2,LINE_CENTER,12000,12000
CH05_LATE_W15,2,2,BasketZombie,2,SCATTER,12000,12000
CH05_LATE_W15,2,2,ZombieWoman,3,SCATTER,12000,12000
CH05_LATE_W15,3,1,AdvKnifeZombie,3,SCATTER,14000,14000
CH05_LATE_W15,3,1,AdvSupZombie,1,LINE_LEFT,14000,14000
CH05_LATE_W15,3,1,ZombieMan,2,SCATTER,14000,14000
CH05_LATE_W15,3,2,AdvandMagZombie,1,LINE_LEFT,14000,14000
CH05_LATE_W15,3,2,BasketZombie,4,SCATTER,14000,14000
CH05_LATE_W15,3,2,ZombieWoman,3,SCATTER,14000,14000
CH05_LATE_W15,4,1,AdvSupZombie,1,LINE_LEFT,16000,16000
CH05_LATE_W15,4,1,BasketZombie,3,SCATTER,16000,16000
CH05_LATE_W15,4,1,ZombieMan,4,SCATTER,16000,16000
CH05_LATE_W15,4,2,AdvKnifePotionZombie,1,SCATTER,16000,16000
CH05_LATE_W15,4,2,AdvKnifeZombie,2,SCATTER,16000,16000
CH05_LATE_W15,4,2,BasketZombie,1,SCATTER,16000,16000
CH05_LATE_W15,4,2,NeighborZombie,4,SCATTER,16000,16000
CH05_LATE_W15,5,1,AdvKnifeZombie,3,SCATTER,18000,18000
CH05_LATE_W15,5,1,ZombieWoman,2,SCATTER,18000,18000
CH05_LATE_W15,5,2,AdvKnifeZombie,3,SCATTER,18000,18000
CH05_LATE_W15,5,2,ZombieWoman,2,SCATTER,18000,18000
CH05_LATE_W15,5,2,ZzangDoleZombie,2,LINE_LEFT,18000,18000
CH05_LATE_W15,5,2,AdvandMagBossZombie,1,LINE_LEFT,18000,18000
CH05_LATE_W15,6,1,AdvandMagZombie,1,LINE_LEFT,20000,20000
CH05_LATE_W15,6,1,BasketZombie,3,SCATTER,20000,20000
CH05_LATE_W15,6,1,ZzangDoleZombie,2,LINE_LEFT,20000,20000
CH05_LATE_W15,6,2,AdvKnifePotionZombie,1,SCATTER,20000,20000
CH05_LATE_W15,6,2,BasketZombie,2,SCATTER,20000,20000
CH05_LATE_W15,6,2,NeighborZombie,4,SCATTER,20000,20000
CH05_LATE_W15,6,2,SFUZombie,1,LINE_LEFT,20000,20000
CH05_LATE_W15,7,1,BasketZombie,2,SCATTER,22000,22000
CH05_LATE_W15,7,1,NeighborZombie,2,SCATTER,22000,22000
CH05_LATE_W15,7,1,ZombieMan,3,SCATTER,22000,22000
CH05_LATE_W15,7,2,AdvArmoredZombie,2,LINE_CENTER,22000,22000
CH05_LATE_W15,7,2,AdvKnifeZombie,2,SCATTER,22000,22000
CH05_LATE_W15,7,2,AdvandMagZombie,1,LINE_LEFT,22000,22000
CH05_LATE_W15,7,2,NeighborZombie,4,SCATTER,22000,22000
CH05_LATE_W15,8,1,NeighborZombie,3,SCATTER,24000,24000
CH05_LATE_W15,8,1,SFUZombie,1,LINE_LEFT,24000,24000
CH05_LATE_W15,8,1,ZombieWoman,5,SCATTER,24000,24000
CH05_LATE_W15,8,2,AdvKnifeZombie,2,SCATTER,24000,24000
CH05_LATE_W15,8,2,AdvSupZombie,1,LINE_LEFT,24000,24000
CH05_LATE_W15,8,2,BasketZombie,2,SCATTER,24000,24000
CH05_LATE_W15,8,2,NeighborZombie,4,SCATTER,24000,24000
CH05_LATE_W15,9,1,AdvKnifePotionZombie,1,SCATTER,26000,26000
CH05_LATE_W15,9,1,AdvSupZombie,1,LINE_LEFT,26000,26000
CH05_LATE_W15,9,1,BasketZombie,2,SCATTER,26000,26000
CH05_LATE_W15,9,1,ZombieWoman,5,SCATTER,26000,26000
CH05_LATE_W15,9,2,AdvKnifePotionZombie,2,SCATTER,26000,26000
CH05_LATE_W15,9,2,AdvKnifeZombie,4,SCATTER,26000,26000
CH05_LATE_W15,9,2,AdvandMagZombie,1,LINE_LEFT,26000,26000
CH05_LATE_W15,9,2,BasketZombie,4,SCATTER,26000,26000
CH05_LATE_W15,10,1,AdvKnifeZombie,2,SCATTER,28000,28000
CH05_LATE_W15,10,1,ZombieMan,4,SCATTER,28000,28000
CH05_LATE_W15,10,2,AdvandMagZombie,2,LINE_LEFT,28000,28000
CH05_LATE_W15,10,2,NeighborZombie,4,SCATTER,28000,28000
CH05_LATE_W15,10,2,ZzangDoleZombie,3,LINE_LEFT,28000,28000
CH05_LATE_W15,10,2,HighArmoredBossZombie,1,LINE_LEFT,28000,28000
CH05_LATE_W15,11,1,AdvArmoredZombie,1,LINE_CENTER,30000,30000
CH05_LATE_W15,11,1,AdvKnifeZombie,1,SCATTER,30000,30000
CH05_LATE_W15,11,1,ZombieMan,6,SCATTER,30000,30000
CH05_LATE_W15,11,2,AdvKnifeZombie,4,SCATTER,30000,30000
CH05_LATE_W15,11,2,AdvandMagZombie,2,LINE_LEFT,30000,30000
CH05_LATE_W15,11,2,NeighborZombie,4,SCATTER,30000,30000
CH05_LATE_W15,12,1,AdvKnifePotionZombie,1,SCATTER,32000,32000
CH05_LATE_W15,12,1,BasketZombie,4,SCATTER,32000,32000
CH05_LATE_W15,12,1,ZombieWoman,4,SCATTER,32000,32000
CH05_LATE_W15,12,2,AdvKnifePotionZombie,2,SCATTER,32000,32000
CH05_LATE_W15,12,2,BasketZombie,4,SCATTER,32000,32000
CH05_LATE_W15,12,2,NeighborZombie,4,SCATTER,32000,32000
CH05_LATE_W15,12,2,SFUZombie,1,LINE_LEFT,32000,32000
CH05_LATE_W15,13,1,AdvKnifeZombie,3,SCATTER,34000,34000
CH05_LATE_W15,13,1,NeighborZombie,1,SCATTER,34000,34000
CH05_LATE_W15,13,1,ZombieWoman,6,SCATTER,34000,34000
CH05_LATE_W15,13,2,AdvKnifeZombie,4,SCATTER,34000,34000
CH05_LATE_W15,13,2,AdvandMagZombie,2,LINE_LEFT,34000,34000
CH05_LATE_W15,13,2,BasketZombie,4,SCATTER,34000,34000
CH05_LATE_W15,13,2,SFUZombie,1,LINE_LEFT,34000,34000
CH05_LATE_W15,14,1,AdvKnifeZombie,1,SCATTER,36000,36000
CH05_LATE_W15,14,1,AdvSupZombie,1,LINE_LEFT,36000,36000
CH05_LATE_W15,14,1,NeighborZombie,1,SCATTER,36000,36000
CH05_LATE_W15,14,1,ZombieMan,6,SCATTER,36000,36000
CH05_LATE_W15,14,2,AdvKnifePotionZombie,2,SCATTER,36000,36000
CH05_LATE_W15,14,2,AdvKnifeZombie,4,SCATTER,36000,36000
CH05_LATE_W15,14,2,BasketZombie,2,SCATTER,36000,36000
CH05_LATE_W15,14,2,NeighborZombie,4,SCATTER,36000,36000
CH05_LATE_W15,15,1,AdvKnifePotionZombie,1,SCATTER,38000,38000
CH05_LATE_W15,15,1,NeighborZombie,2,SCATTER,38000,38000
CH05_LATE_W15,15,1,ZombieWoman,5,SCATTER,38000,38000
CH05_LATE_W15,15,2,AdvKnifePotionZombie,1,SCATTER,38000,38000
CH05_LATE_W15,15,2,AdvKnifeZombie,3,SCATTER,38000,38000
CH05_LATE_W15,15,2,BasketZombie,4,SCATTER,38000,38000
CH05_LATE_W15,15,2,NeighborZombie,4,SCATTER,38000,38000
CH05_LATE_W15,15,2,AdvBuskerZombie,1,LINE_LEFT,38000,38000
CH05_END_W15,1,1,AdvKnifeZombie,3,SCATTER,10000,10000
CH05_END_W15,1,1,ZombieMan,2,SCATTER,10000,10000
CH05_END_W15,1,2,BasketZombie,2,SCATTER,10000,10000
CH05_END_W15,1,2,ZombieMan,4,SCATTER,10000,10000
CH05_END_W15,2,1,AdvKnifeZombie,3,SCATTER,12000,12000
CH05_END_W15,2,1,ZombieMan,3,SCATTER,12000,12000
CH05_END_W15,2,2,AdvKnifeZombie,1,SCATTER,12000,12000
CH05_END_W15,2,2,BasketZombie,3,SCATTER,12000,12000
CH05_END_W15,2,2,ZombieMan,3,SCATTER,12000,12000
CH05_END_W15,3,1,AdvSupZombie,1,LINE_LEFT,14000,14000
CH05_END_W15,3,1,BasketZombie,3,SCATTER,14000,14000
CH05_END_W15,3,1,ZombieMan,2,SCATTER,14000,14000
CH05_END_W15,3,2,AdvArmoredZombie,1,LINE_CENTER,14000,14000
CH05_END_W15,3,2,NeighborZombie,2,SCATTER,14000,14000
CH05_END_W15,3,2,ZombieWoman,5,SCATTER,14000,14000
CH05_END_W15,4,1,NeighborZombie,3,SCATTER,16000,16000
CH05_END_W15,4,1,ZombieMan,3,SCATTER,16000,16000
CH05_END_W15,4,1,ZombieWoman,2,SCATTER,16000,16000
CH05_END_W15,4,2,AdvKnifePotionZombie,2,SCATTER,16000,16000
CH05_END_W15,4,2,AdvKnifeZombie,2,SCATTER,16000,16000
CH05_END_W15,4,2,NeighborZombie,3,SCATTER,16000,16000
CH05_END_W15,4,2,SFUZombie,1,LINE_LEFT,16000,16000
CH05_END_W15,5,1,BasketZombie,3,SCATTER,18000,18000
CH05_END_W15,5,1,ZombieMan,2,SCATTER,18000,18000
CH05_END_W15,5,2,AdvandMagZombie,2,LINE_LEFT,18000,18000
CH05_END_W15,5,2,NeighborZombie,3,SCATTER,18000,18000
CH05_END_W15,5,2,ZombieMan,3,SCATTER,18000,18000
CH05_END_W15,5,2,HighArmoredBossZombie,1,LINE_LEFT,18000,18000
CH05_END_W15,6,1,BasketZombie,2,SCATTER,20000,20000
CH05_END_W15,6,1,NeighborZombie,1,SCATTER,20000,20000
CH05_END_W15,6,1,ZzangDoleZombie,3,LINE_LEFT,20000,20000
CH05_END_W15,6,2,AdvKnifeZombie,2,SCATTER,20000,20000
CH05_END_W15,6,2,BasketZombie,3,SCATTER,20000,20000
CH05_END_W15,6,2,NeighborZombie,3,SCATTER,20000,20000
CH05_END_W15,7,1,AdvKnifePotionZombie,1,SCATTER,22000,22000
CH05_END_W15,7,1,BasketZombie,3,SCATTER,22000,22000
CH05_END_W15,7,1,ZombieMan,3,SCATTER,22000,22000
CH05_END_W15,7,2,AdvKnifePotionZombie,1,SCATTER,22000,22000
CH05_END_W15,7,2,AdvKnifeZombie,4,SCATTER,22000,22000
CH05_END_W15,7,2,AdvandMagZombie,2,LINE_LEFT,22000,22000
CH05_END_W15,7,2,NeighborZombie,2,SCATTER,22000,22000
CH05_END_W15,8,1,BasketZombie,3,SCATTER,24000,24000
CH05_END_W15,8,1,NeighborZombie,2,SCATTER,24000,24000
CH05_END_W15,8,1,ZombieMan,4,SCATTER,24000,24000
CH05_END_W15,8,2,AdvArmoredZombie,1,LINE_CENTER,24000,24000
CH05_END_W15,8,2,AdvKnifePotionZombie,1,SCATTER,24000,24000
CH05_END_W15,8,2,BasketZombie,4,SCATTER,24000,24000
CH05_END_W15,8,2,NeighborZombie,3,SCATTER,24000,24000
CH05_END_W15,9,1,AdvArmoredTwoZombie,1,LINE_LEFT,26000,26000
CH05_END_W15,9,1,AdvKnifeZombie,3,SCATTER,26000,26000
CH05_END_W15,9,1,NeighborZombie,2,SCATTER,26000,26000
CH05_END_W15,9,1,ZombieWoman,3,SCATTER,26000,26000
CH05_END_W15,9,2,AdvKnifePotionZombie,2,SCATTER,26000,26000
CH05_END_W15,9,2,AdvKnifeZombie,4,SCATTER,26000,26000
CH05_END_W15,9,2,NeighborZombie,4,SCATTER,26000,26000
CH05_END_W15,9,2,SFUZombie,1,LINE_LEFT,26000,26000
CH05_END_W15,10,1,BasketZombie,4,SCATTER,28000,28000
CH05_END_W15,10,1,ZombieWoman,2,SCATTER,28000,28000
CH05_END_W15,10,2,AdvArmoredTwoZombie,1,LINE_LEFT,28000,28000
CH05_END_W15,10,2,AdvKnifeZombie,4,SCATTER,28000,28000
CH05_END_W15,10,2,ZombieMan,4,SCATTER,28000,28000
CH05_END_W15,10,2,AdvBuskerZombie,1,LINE_LEFT,28000,28000
CH05_END_W15,11,1,AdvArmoredTwoZombie,1,LINE_LEFT,30000,30000
CH05_END_W15,11,1,NeighborZombie,3,SCATTER,30000,30000
CH05_END_W15,11,1,ZombieWoman,4,SCATTER,30000,30000
CH05_END_W15,11,2,AdvArmoredZombie,1,LINE_CENTER,30000,30000
CH05_END_W15,11,2,AdvKnifeZombie,3,SCATTER,30000,30000
CH05_END_W15,11,2,AdvandMagZombie,2,LINE_LEFT,30000,30000
CH05_END_W15,11,2,BasketZombie,4,SCATTER,30000,30000
CH05_END_W15,12,1,AdvArmoredTwoZombie,1,LINE_LEFT,32000,32000
CH05_END_W15,12,1,NeighborZombie,4,SCATTER,32000,32000
CH05_END_W15,12,1,ZombieMan,4,SCATTER,32000,32000
CH05_END_W15,12,2,AdvKnifePotionZombie,2,SCATTER,32000,32000
CH05_END_W15,12,2,AdvKnifeZombie,4,SCATTER,32000,32000
CH05_END_W15,12,2,AdvSupZombie,1,LINE_LEFT,32000,32000
CH05_END_W15,12,2,BasketZombie,4,SCATTER,32000,32000
CH05_END_W15,13,1,AdvKnifeZombie,4,SCATTER,34000,34000
CH05_END_W15,13,1,SFUZombie,1,LINE_LEFT,34000,34000
CH05_END_W15,13,1,ZombieMan,6,SCATTER,34000,34000
CH05_END_W15,13,2,AdvArmoredZombie,2,LINE_CENTER,34000,34000
CH05_END_W15,13,2,AdvKnifeZombie,4,SCATTER,34000,34000
CH05_END_W15,13,2,AdvandMagZombie,2,LINE_LEFT,34000,34000
CH05_END_W15,13,2,BasketZombie,3,SCATTER,34000,34000
CH05_END_W15,14,1,AdvArmoredZombie,1,LINE_CENTER,36000,36000
CH05_END_W15,14,1,BasketZombie,2,SCATTER,36000,36000
CH05_END_W15,14,1,SFUZombie,1,LINE_LEFT,36000,36000
CH05_END_W15,14,1,ZombieWoman,6,SCATTER,36000,36000
CH05_END_W15,14,2,AdvKnifePotionZombie,2,SCATTER,36000,36000
CH05_END_W15,14,2,AdvKnifeZombie,4,SCATTER,36000,36000
CH05_END_W15,14,2,BasketZombie,3,SCATTER,36000,36000
CH05_END_W15,14,2,NeighborZombie,3,SCATTER,36000,36000
CH05_END_W15,15,1,AdvArmoredTwoZombie,1,LINE_LEFT,38000,38000
CH05_END_W15,15,1,AdvKnifeZombie,4,SCATTER,38000,38000
CH05_END_W15,15,1,ZombieMan,3,SCATTER,38000,38000
CH05_END_W15,15,2,AdvArmoredZombie,2,LINE_CENTER,38000,38000
CH05_END_W15,15,2,AdvKnifeZombie,4,SCATTER,38000,38000
CH05_END_W15,15,2,AdvandMagZombie,2,LINE_LEFT,38000,38000
CH05_END_W15,15,2,BasketZombie,4,SCATTER,38000,38000
CH05_END_W15,15,2,YeahMagZombie,1,LINE_LEFT,38000,38000
